EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,Heure moyenne par jour sur l'annee,Nombre de jour travailles
3663,31,1,3,Research & Development,2,2,1,2,Manufacturing Director,53960,7,17,1,3,2,1,0,0,3,4,1,07:10:45,243
3664,35,1,3,Research & Development,1,2,0,1,Manufacturing Director,67960,0,13,0,5,2,4,3,2,4,2,3,08:24:56,242
3665,38,0,3,Research & Development,7,3,1,2,Sales Representative,76250,1,15,0,4,2,4,0,3,4,3,2,05:54:08,239
3666,34,0,2,Research & Development,10,4,1,2,Laboratory Technician,74120,1,24,0,14,4,14,4,11,3,4,3,07:12:06,238
3667,28,0,2,Research & Development,2,3,1,2,Healthcare Representative,111590,1,12,0,5,2,5,0,4,3,3,3,05:47:15,226
3668,31,1,2,Research & Development,15,2,0,2,Sales Executive,49600,1,15,0,10,3,10,6,7,4,2,2,10:21:38,248
3669,39,0,2,Research & Development,17,4,1,2,Healthcare Representative,104750,3,11,1,8,3,5,1,4,1,4,3,09:11:02,233
3670,51,0,3,Research & Development,20,3,0,2,Sales Executive,148140,2,11,1,14,2,4,3,2,2,3,2,06:09:09,227
3671,41,0,3,Research & Development,1,3,0,4,Sales Executive,191410,3,12,1,12,2,6,3,3,4,2,3,10:09:24,248
3672,37,0,2,Research & Development,2,2,1,1,Healthcare Representative,54050,7,15,0,8,3,6,1,3,3,3,4,09:36:08,241
3673,33,0,3,Research & Development,2,3,1,1,Sales Executive,87930,6,17,0,8,2,5,1,2,2,4,3,06:49:45,229
3674,32,0,2,Research & Development,1,4,0,5,Research Director,191890,0,12,1,4,3,3,1,2,3,2,3,09:49:35,247
3675,39,0,1,Research & Development,29,2,0,2,Sales Executive,38750,3,15,0,13,3,6,0,5,3,3,3,05:46:42,229
3676,25,0,2,Research & Development,7,4,0,1,Sales Executive,22160,2,13,3,6,2,3,1,2,1,2,2,06:36:55,240
3677,52,0,3,Research & Development,2,1,0,2,Sales Executive,117130,2,14,0,24,2,5,0,2,4,2,3,08:07:40,232
3678,43,0,2,Research & Development,2,2,0,1,Laboratory Technician,78610,1,14,2,20,1,20,1,8,1,1,3,08:55:25,241
3679,27,0,2,Research & Development,2,4,0,1,Human Resources,37080,1,16,2,6,2,6,4,4,4,3,3,09:32:59,242
3680,27,1,2,Research & Development,2,5,1,1,Research Scientist,137700,1,18,1,8,3,8,7,7,4,3,4,09:10:05,239
3681,26,0,2,Research & Development,2,2,0,3,Laboratory Technician,53040,0,20,1,5,2,4,1,1,1,3,3,05:46:27,240
3682,42,0,2,Sales,23,3,1,3,Research Scientist,26420,0,13,1,21,3,20,0,9,NA,3,3,05:22:05,228
3683,52,0,2,Research & Development,5,2,1,1,Healthcare Representative,27590,9,18,1,12,6,5,0,4,3,1,3,05:42:37,230
3684,37,0,2,Research & Development,20,5,0,2,Manager,68040,4,13,1,8,1,3,0,2,1,3,3,06:44:47,234
3685,35,0,3,Research & Development,6,4,1,2,Research Director,61420,2,15,1,10,2,2,2,2,3,3,3,06:56:48,235
3686,25,0,2,Research & Development,1,4,0,2,Sales Executive,25000,4,14,2,7,2,3,0,2,1,2,1,07:16:09,237
3687,26,0,2,Research & Development,29,4,0,1,Research Scientist,63890,0,22,0,8,2,7,0,7,3,3,2,06:12:25,238
3688,29,0,2,Sales,9,3,0,1,Laboratory Technician,111030,1,12,0,10,5,10,0,9,2,2,2,05:37:18,236
3689,49,1,3,Sales,6,5,1,2,Healthcare Representative,23420,3,18,0,20,2,4,1,3,1,3,3,06:12:57,227
3690,29,1,3,Sales,3,2,1,2,Laboratory Technician,68110,0,15,1,9,2,8,7,7,3,3,3,07:50:54,238
3691,54,0,2,Sales,1,3,1,2,Manager,22970,6,18,2,29,2,20,12,7,4,2,2,05:39:48,238
3692,58,0,2,Sales,22,3,1,2,Laboratory Technician,24500,3,12,1,32,2,9,1,5,4,3,3,09:19:03,230
3693,55,0,2,Research & Development,7,3,1,3,Research Scientist,50930,2,16,1,31,3,7,0,0,2,4,3,06:46:56,236
3694,36,0,2,Research & Development,1,3,0,2,Sales Executive,53090,3,13,0,15,5,5,0,1,1,3,3,08:29:09,236
3695,31,1,3,Sales,4,3,0,2,Manager,30570,1,19,0,1,3,1,0,0,2,3,3,06:30:59,234
3696,30,0,2,Sales,3,3,0,3,Sales Executive,51210,7,13,0,8,4,3,0,2,4,3,3,06:57:34,243
3697,31,0,2,Research & Development,1,3,0,1,Laboratory Technician,168560,3,12,1,9,3,3,1,0,1,4,3,06:25:37,230
3698,34,0,3,Sales,2,1,1,5,Manager,26860,5,11,0,10,3,4,1,3,4,3,4,07:04:55,243
3699,31,1,2,Sales,20,3,0,1,Research Scientist,61800,1,14,1,1,2,1,0,0,1,4,1,07:12:51,235
3700,27,0,2,Human Resources,11,4,0,4,Sales Executive,66320,0,16,0,6,3,5,1,4,2,4,3,06:38:36,242
3701,36,0,2,Sales,1,3,0,2,Research Scientist,35050,1,12,2,10,2,10,1,8,1,2,2,05:26:48,226
3702,36,0,2,Research & Development,24,3,1,3,Research Director,63970,4,14,1,11,3,3,0,2,3,2,3,06:47:44,244
3703,47,0,2,Research & Development,23,4,1,2,Sales Executive,62740,7,14,2,17,0,6,1,2,1,2,3,07:18:29,244
3704,25,1,2,Sales,16,4,0,2,Research Scientist,198590,3,19,0,6,3,3,2,2,1,3,2,06:29:48,235
3705,37,0,1,Sales,8,4,0,1,Healthcare Representative,75870,0,22,1,7,5,6,1,3,3,1,3,06:47:54,234
3706,56,0,2,Research & Development,10,4,0,2,Sales Representative,42580,2,16,0,5,2,3,1,0,1,4,3,05:55:00,233
3707,47,0,2,Research & Development,3,2,0,2,Laboratory Technician,43640,3,11,1,26,3,20,5,6,1,4,3,05:46:20,238
3708,24,0,2,Research & Development,5,1,0,1,Manufacturing Director,43350,1,15,1,5,5,5,0,3,4,3,3,08:53:23,239
3709,32,0,2,Sales,4,3,0,1,Research Scientist,53260,4,14,1,7,2,4,0,3,4,2,3,06:32:25,227
3710,34,0,2,Research & Development,9,2,0,1,Sales Executive,32800,5,13,0,7,3,5,0,2,4,2,3,05:23:10,230
3711,41,0,2,Research & Development,26,3,1,3,Sales Executive,54850,2,17,2,7,2,4,0,3,2,2,3,09:27:43,235
3712,40,0,1,Sales,3,2,0,1,Sales Executive,43420,3,11,1,11,6,8,0,7,3,4,2,05:54:45,241
3713,31,0,2,Research & Development,16,3,0,2,Human Resources,27820,1,19,1,13,5,13,9,9,1,3,3,05:58:14,233
3714,46,1,2,Research & Development,18,1,0,1,Manufacturing Director,59800,4,11,1,28,2,7,4,3,1,4,3,06:06:09,238
3715,39,1,1,Research & Development,2,4,0,2,Manufacturing Director,43810,2,15,2,11,1,1,0,0,1,4,2,08:36:57,240
3716,31,1,3,Sales,2,3,0,2,Sales Executive,25720,1,13,3,10,3,10,4,7,3,3,3,05:58:17,229
3717,45,0,2,Sales,10,2,0,1,Sales Executive,38330,2,14,0,24,1,7,0,7,2,3,3,09:18:26,232
3718,31,0,2,Research & Development,16,4,0,3,Human Resources,42440,9,13,0,8,3,3,0,2,4,3,3,05:59:31,234
3719,31,1,3,Research & Development,7,4,0,1,Laboratory Technician,65000,6,23,1,7,5,2,2,2,2,1,3,09:36:34,244
3720,45,0,2,Research & Development,1,2,1,1,Research Scientist,184300,4,12,1,10,5,3,1,2,2,4,3,09:30:44,234
3721,48,0,2,Research & Development,24,3,0,2,Research Scientist,16010,4,12,0,15,3,2,2,2,3,3,3,06:36:56,244
3722,34,1,2,Research & Development,7,4,0,2,Research Scientist,26940,1,16,1,2,3,2,2,2,1,3,3,06:55:51,244
3723,40,0,1,Research & Development,25,4,1,1,Sales Executive,31490,2,15,1,16,1,9,4,8,4,3,2,07:20:14,239
3724,28,0,2,Research & Development,1,2,1,1,Research Scientist,176390,0,13,1,6,0,5,1,3,4,3,3,05:42:15,229
3725,44,0,1,Research & Development,5,3,0,1,Laboratory Technician,23190,3,18,0,7,4,5,0,3,3,3,2,05:42:51,226
3726,53,0,2,Research & Development,2,4,0,2,Manager,116910,4,20,0,35,2,9,8,8,4,2,3,06:04:49,231
3727,49,0,2,Research & Development,7,3,0,3,Laboratory Technician,53240,2,19,0,20,2,3,1,2,1,2,1,05:57:17,228
3728,40,0,2,Research & Development,2,4,0,3,Laboratory Technician,167520,2,18,1,8,3,3,1,2,3,4,3,05:52:37,237
3729,44,0,2,Research & Development,5,1,0,3,Research Scientist,52280,1,13,0,6,2,5,1,3,4,2,4,06:07:24,232
3730,33,0,3,Human Resources,10,3,1,2,Sales Executive,27000,0,14,3,5,2,4,0,3,4,3,3,06:24:07,228
3731,34,0,2,Research & Development,10,4,1,1,Sales Representative,192460,3,15,1,15,5,13,3,12,4,3,3,06:05:17,231
3732,30,0,2,Sales,1,2,0,1,Laboratory Technician,25060,8,22,0,4,3,2,2,2,4,2,3,05:20:48,228
3733,42,0,3,Research & Development,8,4,1,1,Sales Executive,60620,1,22,2,12,2,12,5,8,1,3,3,06:40:06,239
3734,44,0,3,Research & Development,5,3,1,5,Manufacturing Director,43820,7,16,2,11,2,1,0,0,1,2,3,06:44:20,232
3735,30,0,1,Research & Development,8,3,0,1,Manufacturing Director,21430,1,17,1,1,2,1,0,0,3,2,3,05:25:55,232
3736,57,0,2,Sales,2,1,0,3,Research Scientist,61620,0,14,0,13,5,12,2,8,2,2,2,06:56:48,240
3737,49,0,2,Research & Development,7,3,1,2,Sales Executive,50940,3,15,0,29,5,8,0,7,3,3,3,06:14:08,236
3738,34,0,3,Research & Development,2,4,1,2,Sales Representative,68770,7,20,0,16,3,14,6,9,2,2,3,05:30:11,226
3739,28,1,3,Research & Development,2,3,0,1,Research Scientist,22740,3,20,1,5,5,3,1,2,1,4,3,05:46:54,233
3740,29,1,3,Research & Development,28,3,1,5,Research Scientist,44340,5,17,3,7,1,5,0,0,1,1,3,07:15:36,243
3741,34,1,2,Research & Development,7,1,0,1,Research Scientist,62880,0,15,1,16,2,15,10,10,1,4,3,07:51:52,241
3742,35,0,2,Sales,7,4,1,4,Healthcare Representative,25530,1,14,1,1,4,1,0,0,4,3,2,06:05:49,242
3743,24,1,3,Sales,3,3,0,2,Research Scientist,76540,2,17,1,4,3,0,0,0,2,2,2,07:46:15,239
3744,24,0,1,Research & Development,10,3,1,2,Manager,51600,1,17,1,1,3,1,0,0,4,3,1,06:52:31,242
3745,44,0,3,Research & Development,5,2,1,2,Research Scientist,171590,5,22,1,16,1,2,2,2,2,2,2,09:09:40,232
3746,29,0,2,Sales,10,2,1,1,Sales Executive,128080,1,13,0,10,6,10,0,4,3,3,3,06:16:24,234
3747,30,0,2,Research & Development,1,2,0,3,Sales Executive,102210,0,19,1,6,2,5,1,3,3,4,3,05:20:16,227
3748,55,0,2,Sales,20,3,0,2,Research Scientist,47790,0,14,1,4,6,3,1,2,4,3,3,09:38:44,236
3749,33,0,2,Research & Development,7,2,0,2,Research Scientist,37370,8,22,2,8,2,5,0,2,1,3,3,07:01:36,233
3750,47,0,2,Research & Development,8,4,1,2,Sales Representative,23660,3,17,0,11,5,5,1,2,3,2,2,09:56:59,239
3751,28,1,3,Sales,1,3,0,2,Laboratory Technician,17060,7,12,0,8,3,0,0,0,3,2,3,06:40:08,229
3752,28,0,2,Sales,8,4,0,1,Laboratory Technician,163070,1,16,0,1,3,1,0,0,1,1,2,05:22:19,229
3753,28,0,3,Research & Development,9,3,1,2,Sales Executive,59330,0,11,0,5,3,4,1,3,3,3,3,06:31:43,243
3754,49,0,2,Research & Development,5,4,1,1,Research Scientist,34240,4,11,0,10,3,3,1,2,3,3,3,05:33:30,227
3755,29,0,3,Research & Development,8,1,0,1,Research Scientist,40370,0,14,0,4,2,3,0,2,4,3,1,06:20:08,232
3756,28,0,2,Research & Development,5,1,0,2,Laboratory Technician,25590,1,11,0,8,3,8,1,7,3,2,2,05:14:51,229
3757,33,0,2,Research & Development,15,4,1,1,Sales Executive,62010,2,15,3,14,2,0,0,0,4,3,2,07:44:53,239
3758,32,0,2,Research & Development,7,3,1,3,Laboratory Technician,44030,2,20,0,10,3,5,0,0,3,4,2,06:25:26,227
3759,54,0,3,Sales,10,3,1,4,Research Scientist,37610,3,12,0,26,3,14,1,12,2,3,2,06:30:39,243
3760,29,1,2,Research & Development,5,3,1,2,Research Scientist,109340,6,17,2,11,2,9,0,7,1,1,3,05:53:03,235
3761,44,0,2,Sales,26,1,0,1,Sales Representative,107610,3,11,1,24,5,20,14,17,4,4,2,07:16:20,240
3762,39,0,2,Sales,6,1,1,2,Laboratory Technician,51750,4,17,1,9,2,2,2,2,2,3,4,06:09:07,227
3763,46,0,2,Research & Development,4,2,0,3,Manufacturing Director,138260,8,11,0,23,1,13,5,1,3,4,2,06:14:34,232
3764,35,0,2,Research & Development,23,4,0,2,Research Scientist,63340,1,14,0,11,2,11,3,3,4,1,4,05:33:11,235
3765,23,0,2,Research & Development,2,4,1,2,Manager,49360,0,19,1,5,2,4,1,2,1,3,2,06:41:43,227
3766,40,1,2,Research & Development,2,3,0,2,Research Director,47750,3,15,1,15,3,5,1,0,4,1,4,06:52:28,236
3767,34,0,2,Human Resources,2,3,0,2,Manufacturing Director,28180,1,13,1,10,2,10,8,6,4,3,3,09:42:26,246
3768,31,1,3,Research & Development,29,3,1,2,Healthcare Representative,25150,1,14,0,7,3,7,7,7,4,1,2,05:49:50,238
3769,50,0,3,Research & Development,6,3,0,1,Manager,23420,1,12,1,32,2,32,13,9,3,3,2,09:29:22,248
3770,34,0,2,Sales,25,5,1,1,Research Scientist,41940,0,17,2,12,3,11,5,7,2,3,3,09:51:51,245
3771,42,0,2,Research & Development,1,3,1,1,Manufacturing Director,106850,4,11,3,4,2,1,0,0,3,3,3,06:05:22,241
3772,37,0,2,Research & Development,2,2,0,1,Research Scientist,20220,1,12,0,10,1,10,3,7,1,3,3,07:15:19,237
3773,29,0,2,Research & Development,1,3,1,1,Manager,23140,3,13,0,9,5,7,0,7,3,3,4,05:28:27,231
3774,33,0,2,Research & Development,1,1,0,1,Research Scientist,42560,1,13,3,5,1,5,0,2,4,3,3,06:22:24,231
3775,45,0,2,Sales,3,3,0,3,Laboratory Technician,35800,4,20,1,8,1,5,0,3,4,3,2,05:36:40,243
3776,42,0,3,Human Resources,1,4,0,2,Manufacturing Director,31620,2,17,2,24,1,20,13,9,4,1,3,07:32:21,243
3777,40,0,2,Sales,10,1,1,1,Manufacturing Director,65240,0,13,1,9,2,8,7,1,1,4,4,05:27:34,227
3778,33,0,2,Research & Development,9,3,1,2,Manufacturing Director,28990,1,17,0,15,3,15,5,7,2,3,2,09:53:14,243
3779,40,0,2,Sales,5,5,0,1,Manufacturing Director,52310,1,12,2,21,4,21,7,7,3,3,3,07:35:51,236
3780,24,0,2,Sales,10,2,0,1,Manufacturing Director,23560,0,13,0,2,5,1,0,0,3,3,3,05:34:51,239
3781,40,0,1,Research & Development,7,3,0,1,Research Scientist,28000,3,12,2,8,0,2,2,2,4,3,2,07:20:50,228
3782,45,0,2,Research & Development,4,3,1,3,Laboratory Technician,118360,1,22,0,10,2,10,7,7,1,3,4,05:57:04,235
3783,35,0,2,Research & Development,10,1,0,1,Healthcare Representative,109030,0,11,0,6,3,5,4,2,2,3,4,07:12:41,241
3784,32,0,2,Research & Development,22,4,0,1,Sales Executive,29730,3,22,0,12,0,7,2,5,4,3,4,06:46:09,242
3785,36,0,2,Sales,9,3,1,4,Research Scientist,142750,3,18,1,7,5,3,1,2,3,2,2,08:34:50,246
3786,48,0,2,Research & Development,12,4,0,1,Laboratory Technician,55620,8,13,1,18,2,8,7,7,3,3,3,07:23:51,244
3787,29,0,2,Research & Development,23,4,1,2,Healthcare Representative,45370,6,18,1,5,5,1,0,0,3,2,4,06:54:49,231
3788,33,0,2,Research & Development,9,1,0,1,Healthcare Representative,76420,2,20,1,8,2,2,2,2,1,1,2,06:14:46,229
3789,30,1,2,Research & Development,1,3,0,3,Sales Executive,179240,1,13,2,10,2,10,6,7,2,3,3,06:28:42,228
3790,38,0,3,Sales,9,3,0,1,Manufacturing Director,52040,3,13,1,10,2,6,1,2,3,3,3,06:13:19,235
3791,35,0,2,Sales,7,2,0,1,Sales Executive,22770,1,12,1,3,2,3,1,2,4,3,3,06:12:00,238
3792,30,0,2,Research & Development,14,3,0,5,Research Director,27950,3,13,0,9,4,4,1,3,3,3,3,05:39:31,227
3793,35,1,2,Research & Development,2,3,1,1,Research Scientist,25320,1,13,0,1,2,1,0,0,1,3,1,09:06:41,245
3794,53,1,2,Research & Development,19,3,0,2,Manager,25590,0,25,0,34,2,33,1,9,3,3,3,05:59:17,241
3795,38,1,2,Research & Development,2,3,1,3,Sales Executive,49080,4,19,1,7,3,5,1,4,3,3,2,07:05:08,244
3796,32,0,1,Research & Development,10,4,1,5,Research Scientist,23800,4,13,0,9,5,6,1,2,4,2,3,06:42:19,237
3797,48,0,2,Research & Development,2,5,0,1,Sales Executive,47650,8,12,1,10,4,8,7,6,3,2,3,06:26:01,237
3798,34,0,2,Research & Development,3,3,0,2,Sales Executive,20440,1,11,0,1,2,1,0,0,1,1,3,06:30:30,230
3799,55,0,2,Research & Development,11,1,1,1,Laboratory Technician,26930,1,18,0,36,6,36,2,13,3,3,2,05:57:43,243
3800,34,0,2,Research & Development,2,2,0,2,Research Scientist,65860,9,18,1,9,3,2,2,1,2,2,3,05:38:23,241
3801,26,0,2,Research & Development,4,3,0,1,Research Director,32940,1,11,0,1,6,1,0,0,1,3,3,06:18:25,226
3802,38,0,2,Sales,14,2,1,1,Sales Executive,41710,0,23,0,10,4,9,7,7,3,3,4,06:33:44,243
3803,38,0,2,Research & Development,2,3,1,1,Manufacturing Director,27780,2,13,0,8,5,3,1,2,2,4,2,06:41:21,242
3804,36,0,2,Human Resources,1,3,0,1,Research Scientist,23770,6,13,2,15,3,1,0,0,2,3,3,06:44:58,238
3805,29,0,2,Research & Development,10,3,0,1,Sales Representative,24040,1,17,0,10,3,10,1,5,2,3,2,07:04:29,228
3806,35,0,2,Sales,12,2,1,2,Sales Executive,23180,3,19,0,10,4,5,0,4,1,3,4,08:12:29,230
3807,39,0,2,Sales,2,2,1,1,Sales Executive,20080,2,12,0,11,3,7,7,6,4,3,3,07:18:00,244
3808,29,0,3,Research & Development,5,1,1,1,Research Scientist,62440,1,22,0,6,3,6,1,3,1,4,3,06:06:41,235
3809,50,0,2,Research & Development,4,2,1,1,Laboratory Technician,27990,4,12,1,27,0,1,0,0,3,3,1,08:41:40,241
3810,23,0,2,Research & Development,7,2,1,3,Manager,105520,2,11,0,4,2,2,2,2,4,3,3,06:13:34,243
3811,36,0,3,Sales,21,3,0,2,Human Resources,23290,3,15,0,9,2,3,0,2,1,3,3,08:22:49,238
3812,42,0,2,Research & Development,8,2,1,5,Manager,40140,8,13,1,24,3,1,0,1,4,3,3,05:13:27,227
3813,35,0,2,Sales,4,3,1,2,Laboratory Technician,74030,1,12,1,10,4,10,6,8,2,2,3,05:38:37,230
3814,34,0,3,Research & Development,25,1,1,1,Manager,22590,1,14,0,8,2,8,7,7,4,2,3,05:35:06,243
3815,40,0,2,Research & Development,1,4,0,2,Laboratory Technician,69320,1,13,0,5,5,5,1,2,4,3,3,05:47:38,234
3816,43,0,2,Research & Development,1,1,0,1,Manager,46780,5,25,1,8,0,6,0,2,4,3,4,06:08:46,229
3817,35,0,2,Sales,6,3,1,3,Sales Representative,135820,1,17,1,1,3,1,0,1,3,2,2,06:39:49,239
3818,46,0,2,Research & Development,12,4,0,1,Laboratory Technician,23320,1,11,0,27,2,26,0,12,4,1,3,05:56:17,235
3819,28,1,2,Human Resources,1,3,1,2,Laboratory Technician,24130,1,16,1,NA,2,1,0,0,3,3,3,07:36:33,236
3820,22,0,1,Sales,17,2,0,3,Sales Executive,97050,1,18,2,4,3,4,1,3,2,2,2,07:53:01,232
3821,50,0,3,Research & Development,3,3,0,2,Research Scientist,42940,2,20,0,32,2,30,12,13,2,3,2,08:49:20,245
3822,32,0,2,Research & Development,3,2,0,3,Research Scientist,47210,3,14,1,6,3,3,0,2,2,3,3,05:29:41,227
3823,44,0,2,Research & Development,10,3,0,3,Manager,25190,0,21,2,23,2,22,1,10,2,2,3,08:16:18,245
3824,30,0,2,Research & Development,4,3,1,1,Research Director,21210,1,13,1,6,2,6,1,1,2,2,3,05:51:47,231
3825,45,0,2,Sales,29,2,1,2,Research Scientist,29730,1,12,0,10,2,10,1,4,3,3,3,08:13:51,241
3826,45,0,1,Sales,2,4,0,2,Manufacturing Director,58550,1,14,1,10,3,10,4,5,1,3,2,06:56:39,229
3827,31,0,3,Research & Development,7,3,0,2,Research Scientist,36170,7,21,1,10,5,5,0,3,4,3,3,06:24:00,231
3828,36,0,2,Research & Development,18,1,0,2,Manufacturing Director,67250,9,17,1,7,3,3,1,1,3,3,3,09:48:29,234
3829,34,0,3,Sales,28,4,0,5,Manufacturing Director,103250,1,11,1,9,3,9,7,2,3,3,2,05:24:26,231
3830,49,0,2,Research & Development,1,4,0,3,Healthcare Representative,69490,1,14,1,10,2,9,1,4,3,2,3,06:40:10,238
3831,39,0,2,Research & Development,6,2,0,3,Research Scientist,106090,2,17,1,10,2,7,7,7,2,3,3,05:51:14,232
3832,27,0,2,Research & Development,2,1,0,4,Research Scientist,44470,1,13,0,7,4,7,0,7,4,3,3,05:33:24,238
3833,35,0,2,Research & Development,2,3,1,2,Sales Executive,21570,1,25,0,16,1,16,1,10,2,3,2,06:52:32,236
3834,28,0,2,Research & Development,23,3,0,3,Manufacturing Director,46010,0,15,2,6,2,5,0,0,2,2,3,06:43:59,237
3835,21,0,2,Research & Development,3,1,1,1,Laboratory Technician,170990,1,14,1,3,2,2,2,2,3,3,3,07:24:30,245
3836,18,1,3,Research & Development,3,5,0,1,Research Director,24790,1,12,1,0,2,0,0,0,2,4,2,07:35:25,235
3837,47,0,2,Research & Development,25,4,0,2,Research Scientist,148520,3,19,3,27,3,5,1,0,4,3,2,05:18:23,230
3838,39,0,2,Sales,2,4,0,1,Laboratory Technician,72640,0,17,0,11,5,10,0,7,3,3,3,06:14:32,236
3839,40,0,2,Research & Development,22,1,0,1,Laboratory Technician,56660,1,14,1,18,2,18,14,12,1,3,3,06:53:18,237
3840,35,0,1,Research & Development,29,3,1,2,Sales Executive,78230,1,13,1,15,3,14,2,9,3,3,3,05:34:15,233
3841,37,0,2,Research & Development,29,4,0,1,Laboratory Technician,78800,3,12,1,9,2,4,0,2,3,2,4,07:29:00,244
3842,39,0,3,Research & Development,2,3,1,2,Manager,131940,0,11,0,10,2,9,3,8,1,1,3,06:16:16,245
3843,45,0,2,Research & Development,28,3,1,2,Laboratory Technician,50670,1,11,2,10,3,10,3,9,4,3,2,06:28:28,232
3844,38,0,2,Research & Development,2,4,1,3,Sales Executive,50790,3,11,0,10,3,5,0,2,4,4,3,08:43:14,237
3845,35,1,2,Research & Development,2,3,0,3,Healthcare Representative,23210,9,12,1,15,0,13,6,0,4,3,3,05:25:09,236
3846,37,0,2,Research & Development,22,3,1,2,Healthcare Representative,174440,1,14,0,8,4,8,7,7,2,1,3,07:04:20,230
3847,40,0,2,Research & Development,8,3,1,2,Healthcare Representative,24040,6,17,0,18,2,4,3,3,3,2,2,08:17:44,234
3848,44,0,3,Sales,2,2,0,1,Laboratory Technician,34520,4,11,1,14,2,10,0,2,1,3,2,08:07:38,246
3849,48,0,3,Sales,10,4,1,3,Manager,22700,2,14,3,23,2,2,2,2,3,3,3,06:24:55,236
3850,35,1,2,Research & Development,9,3,0,2,Manager,173990,6,12,0,7,3,2,2,2,1,2,1,09:52:42,241
3851,24,0,3,Research & Development,15,3,0,2,Research Scientist,54880,1,22,1,6,6,6,1,3,1,3,3,08:06:49,244
3852,27,0,2,Sales,10,4,0,3,Sales Executive,194190,7,14,1,5,2,3,0,2,2,3,1,06:39:14,241
3853,27,0,3,Research & Development,7,3,0,1,Research Scientist,28110,2,20,0,6,3,4,1,2,4,2,3,05:41:43,232
3854,40,1,2,Sales,16,4,0,1,Research Director,36330,3,16,2,10,0,4,0,3,1,1,3,09:36:37,238
3855,29,0,2,Research & Development,20,1,1,2,Manager,41630,9,15,1,8,4,5,1,4,3,3,2,06:23:45,229
3856,36,0,2,Research & Development,23,3,1,3,Sales Executive,21320,4,20,0,9,1,3,0,2,2,3,2,07:02:29,233
3857,25,0,3,Sales,5,1,0,4,Manufacturing Director,139730,1,14,0,7,3,7,0,7,4,3,2,05:24:52,233
3858,39,0,2,Sales,10,3,1,2,Research Director,26840,4,12,0,7,2,5,1,0,4,3,3,05:55:11,228
3859,49,0,2,Sales,4,2,0,2,Research Director,108450,3,24,0,27,4,4,1,2,1,3,2,07:02:06,235
3860,50,0,2,Research & Development,2,2,0,3,Sales Executive,43770,5,12,1,19,2,14,1,11,4,3,2,07:20:25,246
3861,20,0,2,Research & Development,18,4,1,2,Sales Executive,37430,1,13,1,2,2,2,2,2,3,3,3,05:57:23,235
3862,34,0,2,Research & Development,10,3,0,3,Laboratory Technician,41480,1,11,0,11,3,11,7,9,4,3,3,07:09:41,243
3863,36,0,2,Research & Development,1,3,1,2,Healthcare Representative,10510,2,14,0,15,2,4,1,3,1,3,3,05:18:47,231
3864,49,0,2,Human Resources,6,2,1,2,Research Scientist,107390,2,11,3,30,3,15,2,12,3,3,3,07:57:39,245
3865,36,0,1,Research & Development,8,4,0,4,Laboratory Technician,103880,0,14,0,4,2,3,1,2,4,3,3,07:07:11,232
3866,36,0,2,Research & Development,2,2,1,2,Healthcare Representative,114160,6,16,0,13,2,5,0,4,4,3,3,05:39:38,234
3867,54,0,2,Sales,24,3,0,1,Laboratory Technician,26000,3,14,0,36,5,10,4,7,2,3,3,06:48:20,234
3868,43,0,2,Research & Development,2,4,1,1,Research Scientist,24220,1,11,1,14,2,14,6,11,3,3,3,07:02:57,242
3869,35,1,3,Research & Development,17,4,0,1,Research Director,54720,3,11,1,13,3,11,6,7,4,4,2,07:45:15,242
3870,38,0,3,Research & Development,19,2,0,2,Research Scientist,24510,7,12,1,19,3,13,2,9,4,4,3,06:36:26,240
3871,29,0,2,Research & Development,1,2,0,2,Sales Representative,42400,1,14,0,10,2,10,0,9,1,2,2,09:25:10,230
3872,33,0,2,Research & Development,7,3,0,5,Sales Executive,109990,1,18,3,6,3,6,0,4,4,3,2,05:56:27,243
3873,32,0,2,Research & Development,5,4,0,5,Research Scientist,50030,0,13,0,10,5,9,1,6,4,2,3,06:04:59,240
3874,31,0,2,Research & Development,28,4,1,2,Sales Executive,127420,1,11,0,10,4,10,0,2,1,3,2,06:38:09,234
3875,49,0,2,Research & Development,2,4,0,1,Laboratory Technician,42270,4,18,0,17,3,2,2,2,4,2,2,08:35:44,231
3876,38,0,3,Sales,29,2,1,1,Sales Executive,39170,1,15,3,4,2,4,3,3,4,3,3,07:02:12,236
3877,47,0,2,Research & Development,1,4,0,3,Laboratory Technician,183030,6,22,1,29,2,3,1,2,2,3,2,06:11:29,241
3878,49,0,2,Research & Development,21,3,0,2,Manufacturing Director,23800,4,13,0,23,3,8,0,0,3,3,1,05:42:16,233
3879,41,0,2,Research & Development,24,4,1,4,Manager,137260,3,12,0,21,6,2,0,2,4,3,4,10:24:21,247
3880,20,0,2,Research & Development,1,3,0,1,Sales Representative,47770,1,18,1,2,3,2,0,2,4,3,3,06:51:52,232
3881,33,0,1,Research & Development,18,2,1,2,Healthcare Representative,63850,1,13,0,7,6,6,1,2,3,3,2,09:00:14,247
